order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,Name Prefix,Gender,age,Customer Since,County,City,State,Zip,Region,Discount_Percent
100432638,05/01/2021,complete,707640,MEFAYB59F7788315585-L,2,39.8,39.8,0.0,39.8,Men's Fashion,cod,Net,82287,2021,Jan-21,Ms.,F,52,4/22/2017,Frederick,Knoxville,MD,21758,South,0.0
100432644,05/01/2021,order_refunded,707653,MATBIG59AC913FC37FF,2,115.0,115.0,0.0,115.0,Mobiles & Tablets,cod,Valid,82288,2021,Jan-21,Ms.,F,33,12/24/2008,Tarrant,Arlington,TX,76010,South,0.0
100436407,14/01/2021,complete,714470,MATFUN5A0A7702B8DB8,2,600.0,600.0,0.0,600.0,Mobiles & Tablets,cod,Net,82288,2021,Jan-21,Ms.,F,33,12/24/2008,Tarrant,Arlington,TX,76010,South,0.0
100450518,10/03/2021,order_refunded,739575,HASSTY59F9C1126992D,1,56.3,0.0,0.0,0.0,Health & Sports,cod,Valid,82288,2021,Mar-21,Ms.,F,33,12/24/2008,Tarrant,Arlington,TX,76010,South,0.177619893
100450520,10/03/2021,order_refunded,739577,HASSTY59F9C1126992D,1,56.3,0.0,0.0,0.0,Health & Sports,cod,Valid,82288,2021,Mar-21,Ms.,F,33,12/24/2008,Tarrant,Arlington,TX,76010,South,0.177619893
100432645,05/01/2021,complete,707654,MEFWIN5A01721D0CC36-M,2,54.9,54.9,0.0,54.9,Men's Fashion,cod,Net,82289,2021,Jan-21,Drs.,F,31,10/16/2016,York,Delta,PA,17314,Northeast,0.0
100432646,05/01/2021,order_refunded,707656,COMDEL5A0B0A2D21B49,2,5699.895,5699.895,0.0,5699.895,Computing,Easypay,Valid,82290,2021,Jan-21,Ms.,F,31,7/31/1994,Humboldt,Fortuna,CA,95540,West,0.0
100432651,05/01/2021,complete,707663,WOFGUL59B7B0E40DFDC,2,84.0,84.0,0.0,84.0,Women's Fashion,cod,Net,82291,2021,Jan-21,Mrs.,F,54,10/27/2015,Pitt,Stokes,NC,27884,South,0.0
100432651,05/01/2021,complete,707664,WOFGUL59B7B0EEB1332,2,84.0,84.0,0.0,84.0,Women's Fashion,cod,Net,82291,2021,Jan-21,Mrs.,F,54,10/27/2015,Pitt,Stokes,NC,27884,South,0.0
100432652,05/01/2021,complete,707665,MATCLI5A1EA38795E90,2,124.5,124.5,0.0,124.5,Mobiles & Tablets,cod,Net,82292,2021,Jan-21,Mrs.,F,63,8/15/2009,Orange,Maitland,FL,32751,South,0.0
100432655,05/01/2021,received,707673,HASTRE59CA02925B329,2,162.2,162.2,0.0,162.2,Health & Sports,Easypay,Valid,38043,2021,Jan-21,Ms.,F,61,7/13/2003,San Diego,Encinitas,CA,92023,West,0.0
100432655,05/01/2021,received,707674,HASTRE59ADFD1DA7762,2,81.4,81.4,0.0,81.4,Health & Sports,Easypay,Valid,38043,2021,Jan-21,Ms.,F,61,7/13/2003,San Diego,Encinitas,CA,92023,West,0.0
100432655,05/01/2021,received,707675,BKSLIB59AC4445F14C5,2,259.4,259.4,0.0,259.4,Books,Easypay,Valid,38043,2021,Jan-21,Ms.,F,61,7/13/2003,San Diego,Encinitas,CA,92023,West,0.0
100435424,11/01/2021,complete,712706,WOFDEA5A23FAD2BCBE7,2,129.9,129.9,20.0,109.9,Women's Fashion,cod,Net,38043,2021,Jan-21,Ms.,F,61,7/13/2003,San Diego,Encinitas,CA,92023,West,15.39645881
100556230,11/09/2021,canceled,894809,MATBIG59AC912FCE183,2,95.0,95.0,0.0,95.0,Mobiles & Tablets,bankalfalah,Gross,38043,2021,Sep-21,Ms.,F,61,7/13/2003,San Diego,Encinitas,CA,92023,West,0.0
100432658,05/01/2021,order_refunded,707678,MEFTHE59F6D780CDF16-43,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,Valid,82293,2021,Jan-21,Mrs.,F,54,08/09/2003,Clark,New Washington,IN,47162,Midwest,0.0
100432662,05/01/2021,order_refunded,707688,MEFAG59F9AEA152991-L,2,79.9,79.9,0.0,79.9,Men's Fashion,cod,Valid,82293,2021,Jan-21,Mrs.,F,54,08/09/2003,Clark,New Washington,IN,47162,Midwest,0.0
100432670,05/01/2021,complete,707706,MEFBUK5A013FA2D6B20,2,23.8,23.8,0.0,23.8,Men's Fashion,cod,Net,82294,2021,Jan-21,Mr.,M,24,4/24/2017,Elmore,Coosada,AL,36020,South,0.0
100432677,05/01/2021,complete,707718,MEFTHE59F6D7950DB21-43,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,Net,82295,2021,Jan-21,Prof.,M,70,10/20/2004,Cocke,Hartford,TN,37753,South,0.0
100432678,05/01/2021,canceled,707720,WOFUNZ5A0C55FC78D3F-5,2,129.5,129.5,0.0,129.5,Women's Fashion,easypay_voucher,Gross,82296,2021,Jan-21,Mr.,M,28,5/31/2008,Hinds,Jackson,MS,39213,South,0.0
100432680,05/01/2021,received,707725,HASLIF5A045A58E730C-XL,2,17.6,17.6,0.0,17.6,Health & Sports,cod,Valid,82297,2021,Jan-21,Mr.,M,27,09/07/2006,Osborne,Downs,KS,67437,Midwest,0.0
100432680,05/01/2021,received,707727,HASLIF5A045A58E730C-XXL,2,17.6,17.6,0.0,17.6,Health & Sports,cod,Valid,82297,2021,Jan-21,Mr.,M,27,09/07/2006,Osborne,Downs,KS,67437,Midwest,0.0
100432680,05/01/2021,received,707729,HASTRE59AD368F70842,2,35.4,35.4,0.0,35.4,Health & Sports,cod,Valid,82297,2021,Jan-21,Mr.,M,27,09/07/2006,Osborne,Downs,KS,67437,Midwest,0.0
100432680,05/01/2021,received,707730,HASHER59ACCA364AD97,2,6.5,6.5,0.0,6.5,Health & Sports,cod,Valid,82297,2021,Jan-21,Mr.,M,27,09/07/2006,Osborne,Downs,KS,67437,Midwest,0.0
100432680,05/01/2021,received,707731,SOGCRY59B9201A3A6A4,2,6.8,6.8,0.0,6.8,Soghaat,cod,Valid,82297,2021,Jan-21,Mr.,M,27,09/07/2006,Osborne,Downs,KS,67437,Midwest,0.0
100432680,05/01/2021,received,707732,SOGMDF5A09BC11A779C,2,17.5,17.5,0.0,17.5,Soghaat,cod,Valid,82297,2021,Jan-21,Mr.,M,27,09/07/2006,Osborne,Downs,KS,67437,Midwest,0.0
100432683,05/01/2021,complete,707739,BAGDEA59D38BD1A9CCD,2,99.9,99.9,0.0,99.9,Beauty & Grooming,cod,Net,82298,2021,Jan-21,Ms.,F,27,10/01/2015,Delaware,Media,PA,19065,Northeast,0.0
100435973,13/01/2021,complete,713677,BAGDEA5A23FADEEAA56,3,69.9,139.8,0.0,139.8,Beauty & Grooming,cod,Net,82298,2021,Jan-21,Ms.,F,27,10/01/2015,Delaware,Media,PA,19065,Northeast,0.0
100436009,13/01/2021,complete,713739,BAGDEA59D38BD1A9CCD,2,99.9,99.9,0.0,99.9,Beauty & Grooming,cod,Net,82298,2021,Jan-21,Ms.,F,27,10/01/2015,Delaware,Media,PA,19065,Northeast,0.0
100447746,28/02/2021,complete,734675,BAGANG5A5862A02EA81,2,104.9,104.9,0.0,104.9,Beauty & Grooming,cod,Net,82298,2021,Feb-21,Ms.,F,27,10/01/2015,Delaware,Media,PA,19065,Northeast,0.0
100449619,05/03/2021,complete,738118,BAGANG5A5862C4E888F,2,101.9,101.9,0.0,101.9,Beauty & Grooming,cod,Net,82298,2021,Mar-21,Ms.,F,27,10/01/2015,Delaware,Media,PA,19065,Northeast,0.0
100432687,05/01/2021,canceled,707744,MATCLI5A1EA39C17881,2,125.0,125.0,0.0,125.0,Mobiles & Tablets,Easypay,Gross,82299,2021,Jan-21,Hon.,F,64,05/06/2012,Bell,Rogers,TX,76569,South,0.0
100432690,05/01/2021,canceled,707751,MATCLI5A1EA39C17881,2,125.0,125.0,0.0,125.0,Mobiles & Tablets,easypay_voucher,Gross,82299,2021,Jan-21,Hon.,F,64,05/06/2012,Bell,Rogers,TX,76569,South,0.0
100432689,05/01/2021,complete,707746,BAGVEE5A068E1190C42,2,40.0,40.0,0.0,40.0,Beauty & Grooming,cod,Net,82300,2021,Jan-21,Drs.,F,23,10/25/1991,Lawrenceville,Lawrenceville,GA,30245,South,0.0
100432689,05/01/2021,complete,707747,BAGNIC59EF276D1C7DE,2,31.12,31.12,0.0,31.12,Beauty & Grooming,cod,Net,82300,2021,Jan-21,Drs.,F,23,10/25/1991,Lawrenceville,Lawrenceville,GA,30245,South,0.0
100432689,05/01/2021,complete,707748,BAGCLI5A1EA3E2992CA,2,30.9,30.9,0.0,30.9,Beauty & Grooming,cod,Net,82300,2021,Jan-21,Drs.,F,23,10/25/1991,Lawrenceville,Lawrenceville,GA,30245,South,0.0
100432689,05/01/2021,complete,707749,HALSHO59F82E8185E97,2,34.8,34.8,0.0,34.8,Home & Living,cod,Net,82300,2021,Jan-21,Drs.,F,23,10/25/1991,Lawrenceville,Lawrenceville,GA,30245,South,0.0
100432689,05/01/2021,complete,707750,HALSHO59F82E7A8410D,2,39.8,39.8,0.0,39.8,Home & Living,cod,Net,82300,2021,Jan-21,Drs.,F,23,10/25/1991,Lawrenceville,Lawrenceville,GA,30245,South,0.0
100432693,05/01/2021,canceled,707755,APPHAI59FDA03B98C41,2,1113.0,1113.0,0.0,1113.0,Appliances,cod,Gross,82301,2021,Jan-21,Hon.,F,69,03/05/2017,Bucks,Blooming Glen,PA,18911,Northeast,0.0
100432702,05/01/2021,complete,707773,WOFGUL59B7B161ABBC0,2,192.5,192.5,0.0,192.5,Women's Fashion,cod,Net,82302,2021,Jan-21,Mrs.,F,69,6/23/2013,Walker,Huntsville,TX,77340,South,0.0
100432702,05/01/2021,complete,707774,WOFGUL59B7B15C62855,2,192.5,192.5,0.0,192.5,Women's Fashion,cod,Net,82302,2021,Jan-21,Mrs.,F,69,6/23/2013,Walker,Huntsville,TX,77340,South,0.0
100432708,05/01/2021,canceled,707785,WOFAG59F9AEA74D463,3,24.0,48.0,0.0,48.0,Women's Fashion,Easypay,Gross,38715,2021,Jan-21,Drs.,F,43,11/16/1993,Kenai Peninsula,Kasilof,AK,99610,West,0.0
100432708,05/01/2021,canceled,707786,WOFNET5A1E60AE22A08-L,2,96.0,96.0,0.0,96.0,Women's Fashion,Easypay,Gross,38715,2021,Jan-21,Drs.,F,43,11/16/1993,Kenai Peninsula,Kasilof,AK,99610,West,0.0
100557357,14/09/2021,received,896904,BAGDEA59F1ED39284EA,4,49.9,149.7,55.908,93.792,Beauty & Grooming,bankalfalah,Valid,38715,2021,Sep-21,Drs.,F,43,11/16/1993,Kenai Peninsula,Kasilof,AK,99610,West,37.34669339
100557357,14/09/2021,received,896905,MEFREG5A816309E3921,2,99.9,99.9,18.636,81.264,Men's Fashion,bankalfalah,Valid,38715,2021,Sep-21,Drs.,F,43,11/16/1993,Kenai Peninsula,Kasilof,AK,99610,West,18.65465465
100557357,14/09/2021,received,896906,WOFUNI5AAF86601AECF-L,3,79.8,159.6,37.272,122.328,Women's Fashion,bankalfalah,Valid,38715,2021,Sep-21,Drs.,F,43,11/16/1993,Kenai Peninsula,Kasilof,AK,99610,West,23.35338346
100557357,14/09/2021,received,896908,WOFFIS5AD705D8390A6,2,115.0,115.0,18.636,96.364,Women's Fashion,bankalfalah,Valid,38715,2021,Sep-21,Drs.,F,43,11/16/1993,Kenai Peninsula,Kasilof,AK,99610,West,16.20521739
100432709,05/01/2021,canceled,707788,WOFUNZ5A0C55FC78D3F-5,2,129.5,129.5,0.0,129.5,Women's Fashion,jazzvoucher,Gross,82303,2021,Jan-21,Ms.,F,42,3/18/2017,King,Snoqualmie,WA,98065,West,0.0
100432990,06/01/2021,complete,708292,WOFUNZ5A0C55FC78D3F-5,2,129.5,129.5,0.0,129.5,Women's Fashion,jazzwallet,Net,82303,2021,Jan-21,Ms.,F,42,3/18/2017,King,Snoqualmie,WA,98065,West,0.0
100432710,05/01/2021,complete,707790,MEFNAR59C38B8AB5993,3,99.8,199.6,0.0,199.6,Men's Fashion,cod,Net,82304,2021,Jan-21,Hon.,F,66,10/28/1996,Fillmore,Peterson,MN,55962,Midwest,0.0
100432715,05/01/2021,complete,707799,MEFBNB5A046DA766A1C-L,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Net,82305,2021,Jan-21,Dr.,M,38,5/17/2000,Berrien,Three Oaks,MI,49128,Midwest,0.0
100432718,05/01/2021,complete,707807,SOGSND59AC862CEC05A,2,21.9,21.9,0.0,21.9,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432718,05/01/2021,complete,707808,SOGAMB5A09BA25616A0,2,19.0,19.0,0.0,19.0,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432718,05/01/2021,complete,707809,SOGREH59C0C60738057,2,21.9,21.9,0.0,21.9,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432718,05/01/2021,complete,707810,SOGCRY59C0C18AC986A,2,20.6,20.6,0.0,20.6,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432718,05/01/2021,complete,707811,SOGSND59AC8621B78F0,2,33.9,33.9,0.0,33.9,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432718,05/01/2021,complete,707812,SOGCRY59C0BE656726B,2,33.5,33.5,0.0,33.5,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432718,05/01/2021,complete,707813,SOGCRY59C0BE6BCE9DB,2,25.5,25.5,0.0,25.5,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432718,05/01/2021,complete,707814,SOGREH59AC982CDB15A,2,30.9,30.9,0.0,30.9,Soghaat,cod,Net,82306,2021,Jan-21,Mr.,M,52,11/05/1996,Ventura,Fillmore,CA,93016,West,0.0
100432726,05/01/2021,complete,707827,WOFAG59F9AEA74D463,3,24.0,48.0,0.0,48.0,Women's Fashion,cod,Net,82307,2021,Jan-21,Ms.,F,47,02/02/2012,Taney,Rockaway Beach,MO,65740,Midwest,0.0
100432726,05/01/2021,complete,707828,WOFNET5A1E60AE22A08-L,3,96.0,192.0,0.0,192.0,Women's Fashion,cod,Net,82307,2021,Jan-21,Ms.,F,47,02/02/2012,Taney,Rockaway Beach,MO,65740,Midwest,0.0
100432730,05/01/2021,complete,707836,MEFAYB59FAB695BD4A4-M,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Net,82307,2021,Jan-21,Ms.,F,47,02/02/2012,Taney,Rockaway Beach,MO,65740,Midwest,0.0
100432730,05/01/2021,complete,707838,MEFAG5A16BD0D84E27,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Net,82307,2021,Jan-21,Ms.,F,47,02/02/2012,Taney,Rockaway Beach,MO,65740,Midwest,0.0
100432727,05/01/2021,complete,707830,WOFNIG59F6DDA6735AC,2,139.9,139.9,0.0,139.9,Women's Fashion,cod,Net,82308,2021,Jan-21,Mr.,M,59,9/20/1999,Haynesville,Haynesville,ME,4446,Northeast,0.0
100452476,18/03/2021,complete,744156,BAGELM5A094F3C7C8C0,2,16.5,16.5,0.0,16.5,Beauty & Grooming,cod,Net,82308,2021,Mar-21,Mr.,M,59,9/20/1999,Haynesville,Haynesville,ME,4446,Northeast,0.0
100452476,18/03/2021,complete,744157,BAGELM5A094F3D07AD6,2,23.7,23.7,0.0,23.7,Beauty & Grooming,cod,Net,82308,2021,Mar-21,Mr.,M,59,9/20/1999,Haynesville,Haynesville,ME,4446,Northeast,0.0
100452476,18/03/2021,complete,744158,WOFSMA5A547307D876C,2,99.9,99.9,0.0,99.9,Women's Fashion,cod,Net,82308,2021,Mar-21,Mr.,M,59,9/20/1999,Haynesville,Haynesville,ME,4446,Northeast,0.0
100535634,29/06/2021,received,859612,KABSOF5AE9AB78C7C5E,2,44.0,44.0,0.0,44.0,Kids & Baby,cod,Valid,82308,2021,Jun-21,Mr.,M,59,9/20/1999,Haynesville,Haynesville,ME,4446,Northeast,0.0
100535636,29/06/2021,order_refunded,859614,KABSOF5AE9AB78C7C5E,2,44.0,44.0,0.0,44.0,Kids & Baby,cod,Valid,82308,2021,Jun-21,Mr.,M,59,9/20/1999,Haynesville,Haynesville,ME,4446,Northeast,0.0
100535709,29/06/2021,order_refunded,859846,KABSOF5AE9AB78C7C5E,2,44.0,44.0,0.0,44.0,Kids & Baby,cod,Valid,82308,2021,Jun-21,Mr.,M,59,9/20/1999,Haynesville,Haynesville,ME,4446,Northeast,0.0
100432732,05/01/2021,canceled,707840,HALSHO59F8693436A53,2,19.4,19.4,0.0,19.4,Home & Living,Easypay,Gross,82309,2021,Jan-21,Mr.,M,50,9/16/2015,Monmouth,Roosevelt,NJ,8555,Northeast,0.0
100432732,05/01/2021,canceled,707841,HALSHO59F868E063DAB,2,34.9,34.9,0.0,34.9,Home & Living,Easypay,Gross,82309,2021,Jan-21,Mr.,M,50,9/16/2015,Monmouth,Roosevelt,NJ,8555,Northeast,0.0
100432735,05/01/2021,received,707846,HALSHO59F8693436A53,2,19.4,19.4,0.0,19.4,Home & Living,cod,Valid,82309,2021,Jan-21,Mr.,M,50,9/16/2015,Monmouth,Roosevelt,NJ,8555,Northeast,0.0
100432735,05/01/2021,received,707847,HALEMA59AC633932EBC,2,35.0,35.0,0.0,35.0,Home & Living,cod,Valid,82309,2021,Jan-21,Mr.,M,50,9/16/2015,Monmouth,Roosevelt,NJ,8555,Northeast,0.0
100432737,05/01/2021,canceled,707850,MEFTHE59F6D76C42368-43,2,89.9,89.9,0.0,89.9,Men's Fashion,Easypay,Gross,37298,2021,Jan-21,Mr.,M,19,04/09/2012,Levy,Otter Creek,FL,32683,South,0.0
100432737,05/01/2021,canceled,707852,MEFEMO5A00577F975CC-XL,2,69.9,69.9,0.0,69.9,Men's Fashion,Easypay,Gross,37298,2021,Jan-21,Mr.,M,19,04/09/2012,Levy,Otter Creek,FL,32683,South,0.0
100432743,05/01/2021,received,707862,MEFTHE59F6D76C42368-43,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,Valid,37298,2021,Jan-21,Mr.,M,19,04/09/2012,Levy,Otter Creek,FL,32683,South,0.0
100432757,06/01/2021,refund,707880,MEFFAS59E862378C2C7-XXXL,2,79.9,79.9,0.0,79.9,Men's Fashion,cod,Valid,37298,2021,Jan-21,Mr.,M,19,04/09/2012,Levy,Otter Creek,FL,32683,South,0.0
100432757,06/01/2021,refund,707882,MEFTHE59F6D76C42368-43,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,Valid,37298,2021,Jan-21,Mr.,M,19,04/09/2012,Levy,Otter Creek,FL,32683,South,0.0
100438291,19/01/2021,complete,718076,MEFPAK5A094BF6361A4-XL,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,Net,37298,2021,Jan-21,Mr.,M,19,04/09/2012,Levy,Otter Creek,FL,32683,South,0.0
100438291,19/01/2021,complete,718078,MEFKUR59ACC98949435,2,24.8,24.8,0.0,24.8,Men's Fashion,cod,Net,37298,2021,Jan-21,Mr.,M,19,04/09/2012,Levy,Otter Creek,FL,32683,South,0.0
100432740,05/01/2021,complete,707858,WOFAG5A098D28C5486-M,2,49.9,49.9,0.0,49.9,Women's Fashion,cod,Net,82310,2021,Jan-21,Mr.,M,50,03/05/2016,Chenango,North Pitcher,NY,13124,Northeast,0.0
100432750,05/01/2021,canceled,707872,WOFADA5A0A962C06BBF,2,169.5,169.5,0.0,169.5,Women's Fashion,Easypay,Gross,82311,2021,Jan-21,Ms.,F,53,09/11/2001,Humboldt,Whitethorn,CA,95589,West,0.0
100432752,06/01/2021,canceled,707875,WOFADA5A0A962C06BBF,2,169.5,169.5,0.0,169.5,Women's Fashion,Easypay,Gross,82311,2021,Jan-21,Ms.,F,53,09/11/2001,Humboldt,Whitethorn,CA,95589,West,0.0
100432794,06/01/2021,canceled,707945,WOFADA5A0A962C06BBF,2,169.5,169.5,30.0,139.5,Women's Fashion,Easypay,Gross,82311,2021,Jan-21,Ms.,F,53,09/11/2001,Humboldt,Whitethorn,CA,95589,West,17.69911504
100432798,06/01/2021,canceled,707949,WOFADA5A0A962C06BBF,2,169.5,169.5,0.0,169.5,Women's Fashion,Easypay,Gross,82311,2021,Jan-21,Ms.,F,53,09/11/2001,Humboldt,Whitethorn,CA,95589,West,0.0
100432800,06/01/2021,canceled,707952,WOFADA5A0A962C06BBF,2,169.5,169.5,0.0,169.5,Women's Fashion,Easypay,Gross,82311,2021,Jan-21,Ms.,F,53,09/11/2001,Humboldt,Whitethorn,CA,95589,West,0.0
100432751,05/01/2021,complete,707873,WOFGUL59B7B0E40DFDC,2,84.0,84.0,0.0,84.0,Women's Fashion,cod,Net,82312,2021,Jan-21,Mr.,M,51,01/04/2011,Clarendon,Turbeville,SC,29162,South,0.0
100432751,05/01/2021,complete,707874,WOFGUL59B7B0F949C25,2,84.0,84.0,0.0,84.0,Women's Fashion,cod,Net,82312,2021,Jan-21,Mr.,M,51,01/04/2011,Clarendon,Turbeville,SC,29162,South,0.0
100432760,06/01/2021,order_refunded,707887,MATCLI5A1EA39C17881,2,125.0,125.0,0.0,125.0,Mobiles & Tablets,cod,Valid,51543,2021,Jan-21,Ms.,F,71,1/27/2012,Chester,Valley Forge,PA,19482,Northeast,0.0
100432764,06/01/2021,complete,707891,MATINF5A01A9933B1AF,2,24.9,24.9,0.0,24.9,Mobiles & Tablets,Easypay_MA,Net,82313,2021,Jan-21,Ms.,F,35,4/14/2007,Dallas,Dallas,TX,75242,South,0.0
100432765,06/01/2021,order_refunded,707892,MATIDR59BA510306FBE,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,Valid,82314,2021,Jan-21,Drs.,F,33,07/09/1989,Shiawassee,Durand,MI,48429,Midwest,0.0
100432766,06/01/2021,canceled,707893,KABTRE59ADFD29EC31B,3,68.9,137.8,0.0,137.8,Kids & Baby,cod,Gross,82315,2021,Jan-21,Ms.,F,70,2/13/2011,Trempealeau,Whitehall,WI,54773,Midwest,0.0
100432768,06/01/2021,complete,707897,KABTRE59ADFD29EC31B,2,68.9,68.9,0.0,68.9,Kids & Baby,cod,Net,82315,2021,Jan-21,Ms.,F,70,2/13/2011,Trempealeau,Whitehall,WI,54773,Midwest,0.0
100432773,06/01/2021,complete,707903,APPWES59DDB1EDBC364,2,289.9,289.9,0.0,289.9,Appliances,cod,Net,82316,2021,Jan-21,Mrs.,F,18,04/10/2014,Hampshire,Plainfield,MA,1070,Northeast,0.0
100432779,06/01/2021,canceled,707922,APPELI5A01BD9E93A1D,2,984.9,984.9,0.0,984.9,Appliances,Easypay,Gross,82317,2021,Jan-21,Mrs.,F,55,01/08/1989,Riverside,Moreno Valley,CA,92552,West,0.0
100432781,06/01/2021,canceled,707925,APPWES59D48FC496E00,2,629.9,629.9,0.0,629.9,Appliances,Easypay,Gross,82317,2021,Jan-21,Mrs.,F,55,01/08/1989,Riverside,Moreno Valley,CA,92552,West,0.0
100432780,06/01/2021,order_refunded,707923,MEFSHE59C3BF53E73A4-M,2,350.0,350.0,0.0,350.0,Men's Fashion,cod,Valid,82318,2021,Jan-21,Ms.,F,61,11/25/2016,Coconino,Leupp,AZ,86035,West,0.0
100435781,12/01/2021,canceled,713347,MEFSHE59C3BF53E73A4-M,2,350.0,350.0,0.0,350.0,Men's Fashion,Easypay,Gross,82318,2021,Jan-21,Ms.,F,61,11/25/2016,Coconino,Leupp,AZ,86035,West,0.0
100432783,06/01/2021,complete,707927,MATIDR59BA5107902DF,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,Net,82319,2021,Jan-21,Mrs.,F,36,09/01/2012,Page,Coin,IA,51636,Midwest,0.0
100432785,06/01/2021,order_refunded,707930,MEFAYB59F76C1E2F1A1-S,2,99.8,99.8,0.0,99.8,Men's Fashion,cod,Valid,27923,2021,Jan-21,Prof.,M,28,9/16/2003,Bienville,Castor,LA,71016,South,0.0
100432785,06/01/2021,order_refunded,707932,WOFCLI5A1EA3A6787DD,2,34.4,34.4,0.0,34.4,Women's Fashion,cod,Valid,27923,2021,Jan-21,Prof.,M,28,9/16/2003,Bienville,Castor,LA,71016,South,0.0
100432789,06/01/2021,canceled,707939,MATINF59C9002EA6AF0,2,1278.9,1278.9,0.0,1278.9,Mobiles & Tablets,cod,Gross,82320,2021,Jan-21,Ms.,F,63,02/11/2010,Iowa,Marengo,IA,52301,Midwest,0.0
100432796,06/01/2021,complete,707947,MEFAYB59F772374E3CB,2,79.9,79.9,0.0,79.9,Men's Fashion,cod,Net,82321,2021,Jan-21,Mrs.,F,19,1/30/2017,Ray,Hardin,MO,64035,Midwest,0.0
100432802,06/01/2021,complete,707954,MATIDR59BA5107902DF,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,Net,82322,2021,Jan-21,Ms.,F,30,11/11/2004,Norfolk (city),Norfolk,VA,23504,South,0.0
100435299,11/01/2021,complete,712498,MATIDR59BA5107902DF,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,Net,82322,2021,Jan-21,Ms.,F,30,11/11/2004,Norfolk (city),Norfolk,VA,23504,South,0.0
100432803,06/01/2021,order_refunded,707955,HALSEV59AC53ABF0DD9,2,37.0,37.0,0.0,37.0,Home & Living,cod,Valid,82323,2021,Jan-21,Drs.,F,56,02/09/2001,Franklin,Sullivan,MO,63080,Midwest,0.0
100432803,06/01/2021,order_refunded,707956,HALSEV59AC539AA1F13,2,37.0,37.0,0.0,37.0,Home & Living,cod,Valid,82323,2021,Jan-21,Drs.,F,56,02/09/2001,Franklin,Sullivan,MO,63080,Midwest,0.0
100432804,06/01/2021,complete,707957,HALSEV59AC539AA1F13,2,37.0,37.0,0.0,37.0,Home & Living,cod,Net,82323,2021,Jan-21,Drs.,F,56,02/09/2001,Franklin,Sullivan,MO,63080,Midwest,0.0
100432804,06/01/2021,complete,707958,HALSEV59AC53ABF0DD9,2,37.0,37.0,0.0,37.0,Home & Living,cod,Net,82323,2021,Jan-21,Drs.,F,56,02/09/2001,Franklin,Sullivan,MO,63080,Midwest,0.0
100523459,11/06/2021,received,841519,WOFZEW5AE654CADDF2A-M,2,89.9,89.9,0.0,89.9,Women's Fashion,cod,Valid,82323,2021,Jun-21,Drs.,F,56,02/09/2001,Franklin,Sullivan,MO,63080,Midwest,0.0
100523459,11/06/2021,received,841521,WOFARC59FADF3A8C2FF,2,69.9,69.9,0.0,69.9,Women's Fashion,cod,Valid,82323,2021,Jun-21,Drs.,F,56,02/09/2001,Franklin,Sullivan,MO,63080,Midwest,0.0
100432805,06/01/2021,complete,707959,MATROH5A0A76FB56F39,2,150.0,150.0,0.0,150.0,Mobiles & Tablets,cod,Net,82324,2021,Jan-21,Mr.,M,71,5/15/2006,Macomb,Saint Clair Shores,MI,48082,Midwest,0.0
100437994,18/01/2021,order_refunded,717514,WOFALK5A2641570F7D4,2,260.0,260.0,0.0,260.0,Women's Fashion,cod,Valid,82324,2021,Jan-21,Mr.,M,71,5/15/2006,Macomb,Saint Clair Shores,MI,48082,Midwest,0.0
100432808,06/01/2021,complete,707963,APPNAT59E0BB801F8F8,2,92.3,92.3,0.0,92.3,Appliances,cod,Net,82325,2021,Jan-21,Mr.,M,26,4/27/2017,Ballard,Barlow,KY,42024,South,0.0
